Date,GOOGL,SIE.DE,ROG.SW,ASML,TCS.NS,GRAB,CEG
2010-12-30,14.89714241027832,48.16185760498047,81.69692993164062,36.39026641845703,465.4517517089844,,
2010-12-31,14.775500297546387,,,36.30503463745117,463.6419982910156,,
2011-01-03,15.033711433410645,48.81648635864258,81.57769775390625,36.608055114746094,460.6192321777344,,
2011-01-04,14.978238105773926,47.896888732910156,81.87584686279297,35.40546798706055,455.3291015625,,
2011-01-05,15.15112590789795,47.1539421081543,81.9951171875,34.68580627441406,460.97705078125,,
2011-01-06,15.261326789855957,46.75389099121094,81.75658416748047,34.392250061035156,466.0482177734375,,
2011-01-07,15.334460258483887,46.613616943359375,80.86209106445312,34.382789611816406,454.4937438964844,,
2011-01-10,15.278986930847168,46.13563537597656,79.96759796142578,33.994544982910156,449.8199768066406,,
2011-01-11,15.323763847351074,47.528018951416016,80.385009765625,34.79943084716797,436.9328308105469,,
2011-01-12,15.345157623291016,48.348899841308594,81.81620788574219,35.490684509277344,451.8287658691406,,
2011-01-13,15.340680122375488,47.855323791503906,81.33915710449219,35.3107795715332,447.1750793457031,,
2011-01-14,15.526999473571777,47.314998626708984,81.93547058105469,38.66289138793945,445.5442810058594,,
2011-01-17,,47.59035873413086,83.6052017211914,,452.405517578125,,
2011-01-18,15.911333084106445,47.49163055419922,83.78410339355469,37.97162628173828,478.3191833496094,,
2011-01-19,15.715310096740723,47.62672424316406,84.20153045654297,35.21608352661133,474.5207214355469,,
2011-01-20,15.591428756713867,47.09679412841797,83.78410339355469,36.5228385925293,482.15753173828125,,
2011-01-21,15.219782829284668,47.98001480102539,83.96298217773438,36.88265609741211,481.93878173828125,,
2011-01-24,15.201125144958496,48.759334564208984,85.63272094726562,37.59284973144531,480.96435546875,,
2011-01-25,15.42077922821045,48.634639739990234,85.87124633789062,38.86172866821289,472.7506408691406,,
2011-01-26,15.335953712463379,50.63380813598633,86.70610046386719,39.638206481933594,,,
2011-01-27,15.34316635131836,50.977664947509766,86.52720642089844,40.60407638549805,477.8703918457031,,
2011-01-28,14.950129508972168,50.392024993896484,85.9308853149414,39.846527099609375,470.6788024902344,,
2011-01-31,14.934456825256348,50.30605697631836,85.63272094726562,39.78024673461914,461.9731750488281,,
2011-02-01,15.200130462646484,51.106624603271484,86.16940307617188,41.61727523803711,458.24810791015625,,
2011-02-02,15.22401237487793,50.34367370605469,85.87124633789062,41.247989654541016,471.11700439453125,,
2011-02-03,15.17799186706543,50.31681442260742,84.55931854248047,40.81238555908203,471.61517333984375,,
2011-02-04,15.198637962341309,50.09652328491211,83.96298217773438,41.12487030029297,457.710205078125,,
2011-02-07,15.280978202819824,50.50486373901367,83.90335845947266,41.51311111450195,450.67803955078125,,
2011-02-08,15.382719039916992,50.52634811401367,84.0822525024414,41.030181884765625,448.26739501953125,,
2011-02-09,15.335953712463379,50.461875915527344,83.84373474121094,40.75558090209961,437.58966064453125,,
2011-02-10,15.334460258483887,50.34367370605469,84.0822525024414,40.60407638549805,434.5815734863281,,
2011-02-11,15.53495979309082,50.870208740234375,84.7978515625,41.229034423828125,434.1233825683594,,
2011-02-14,15.62575626373291,51.04752731323242,84.0822525024414,41.977115631103516,443.1676330566406,,
2011-02-15,15.526252746582031,50.956180572509766,83.12813568115234,41.153289794921875,437.3505859375,,
2011-02-16,15.527993202209473,52.06298828125,83.3070297241211,42.23278045654297,436.8724670410156,,
2011-02-17,15.553864479064941,52.27252960205078,82.47216796875,42.44110870361328,441.9324035644531,,
2011-02-18,15.67376708984375,52.65399932861328,82.53180694580078,42.67783737182617,434.16326904296875,,
2011-02-21,,52.00925827026367,82.53180694580078,,453.64605712890625,,
2011-02-22,15.179485321044922,51.326900482177734,81.69692993164062,41.10594177246094,453.70587158203125,,
2011-02-23,15.2070951461792,49.688175201416016,81.9951171875,40.623008728027344,448.44659423828125,,
2011-02-24,15.144906997680664,50.40277862548828,81.5180435180664,40.84080505371094,442.96844482421875,,
2011-02-25,15.175254821777344,50.590824127197266,81.87584686279297,41.219573974609375,442.2712097167969,,
2011-02-28,15.258838653564453,52.433712005615234,83.5455551147461,41.285865783691406,442.3508605957031,,
2011-03-01,14.94440746307373,51.745994567871094,83.3666763305664,40.99231719970703,448.0285339355469,,
